Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,SEGMENT,CITY,STATE,COUNTRY,Postal Code,MARKET,REGION,Product ID,CATEGORY,Sub-Category,Product Name,SALES,QUANTITY,Discount percentage,PROFIT,Shipping Cost,Order Priority,DISCOUNT,LAT,LONG
ORD-000444,2024-03-20,2024-03-26,Second Class,CUST-00444,Customer 444,Consumer,Houston,AZ,United States,82772,US Market,South,PROD-000444,Furniture,Tables,Product 444,90.40,2,0.08,87.41,21.71,Medium,25.71,-36.42943,137.24237
ORD-000445,2024-03-21,2024-03-28,Second Class,CUST-00445,Customer 445,Home Office,Los Angeles,TX,United States,10250,US Market,South,PROD-000445,Office Supplies,Chairs,Product 445,322.78,5,0.31,-28.86,30.70,Critical,6.79,-74.53828,142.00370
ORD-000446,2024-03-22,2024-03-28,Same Day,CUST-00446,Customer 446,Corporate,Phoenix,TX,United States,18928,EU Market,East,PROD-000446,Office Supplies,Chairs,Product 446,572.55,3,0.00,448.76,13.54,Critical,24.54,51.26678,-119.36204
ORD-000447,2024-03-23,2024-03-29,First Class,CUST-00447,Customer 447,Home Office,Houston,NY,United States,89564,EU Market,Central,PROD-000447,Technology,Tables,Product 447,22.31,2,0.18,324.85,46.96,Critical,6.71,-25.58829,-116.77320
ORD-000448,2024-03-24,2024-03-28,Same Day,CUST-00448,Customer 448,Corporate,Houston,IL,United States,94920,EU Market,West,PROD-000448,Office Supplies,Phones,Product 448,966.55,3,0.00,56.28,39.03,High,31.83,67.01827,-20.48655
ORD-000449,2024-03-25,2024-04-03,Second Class,CUST-00449,Customer 449,Home Office,Houston,TX,United States,75187,EU Market,West,PROD-000449,Technology,Bookcases,Product 449,683.23,2,0.49,341.89,15.97,Medium,32.65,-25.22581,90.32158
ORD-000450,2024-03-26,2024-03-29,Standard Class,CUST-00450,Customer 450,Consumer,Chicago,IL,United States,72916,US Market,West,PROD-000450,Technology,Binders,Product 450,258.02,5,0.03,139.29,34.23,Medium,1.20,-14.47979,-119.72240
ORD-000451,2024-03-27,2024-03-30,Second Class,CUST-00451,Customer 451,Corporate,New York,TX,United States,99672,APAC Market,West,PROD-000451,Office Supplies,Bookcases,Product 451,788.26,6,0.03,33.87,39.01,Critical,34.84,-59.03097,-65.04548
ORD-000452,2024-03-28,2024-03-31,Same Day,CUST-00452,Customer 452,Consumer,New York,NY,United States,75013,APAC Market,West,PROD-000452,Technology,Chairs,Product 452,562.22,9,0.16,447.80,39.64,Critical,12.17,72.91307,41.33854
ORD-000453,2024-03-29,2024-04-01,Second Class,CUST-00453,Customer 453,Home Office,Phoenix,NY,United States,22101,APAC Market,South,PROD-000453,Technology,Tables,Product 453,371.75,6,0.01,30.72,6.43,Medium,19.83,7.54714,-143.54237
ORD-000454,2024-03-30,2024-04-07,Same Day,CUST-00454,Customer 454,Consumer,Chicago,AZ,United States,11245,APAC Market,East,PROD-000454,Office Supplies,Tables,Product 454,702.86,5,0.34,338.07,37.86,High,49.59,-17.75302,145.43212
ORD-000455,2024-03-31,2024-04-01,Standard Class,CUST-00455,Customer 455,Consumer,Chicago,IL,United States,22709,US Market,Central,PROD-000455,Technology,Chairs,Product 455,625.09,9,0.01,4.35,7.60,Critical,5.20,-59.22368,140.36595
ORD-000456,2024-04-01,2024-04-11,Second Class,CUST-00456,Customer 456,Corporate,Phoenix,CA,United States,49725,EU Market,South,PROD-000456,Technology,Tables,Product 456,80.99,1,0.17,185.90,46.54,High,14.88,-68.38073,-87.26469
ORD-000457,2024-04-02,2024-04-09,First Class,CUST-00457,Customer 457,Home Office,Los Angeles,AZ,United States,99722,EU Market,East,PROD-000457,Office Supplies,Tables,Product 457,507.78,8,0.06,440.72,20.41,Medium,21.54,-78.84837,69.03624
ORD-000458,2024-04-03,2024-04-06,Same Day,CUST-00458,Customer 458,Corporate,New York,AZ,United States,90646,APAC Market,Central,PROD-000458,Furniture,Tables,Product 458,31.29,2,0.39,360.13,31.08,Low,3.78,-84.23527,-168.36564
ORD-000459,2024-04-04,2024-04-08,First Class,CUST-00459,Customer 459,Consumer,Houston,NY,United States,66428,APAC Market,Central,PROD-000459,Furniture,Phones,Product 459,682.27,1,0.49,6.18,21.40,Medium,32.73,-38.58474,60.89242
ORD-000460,2024-04-05,2024-04-07,Second Class,CUST-00460,Customer 460,Home Office,Los Angeles,TX,United States,38527,EU Market,Central,PROD-000460,Furniture,Tables,Product 460,923.57,8,0.23,40.99,9.18,Low,26.88,-78.35673,28.69943
ORD-000461,2024-04-06,2024-04-15,First Class,CUST-00461,Customer 461,Corporate,Los Angeles,TX,United States,98602,APAC Market,West,PROD-000461,Technology,Phones,Product 461,924.80,7,0.00,222.45,32.19,Medium,46.32,27.99507,-24.71200
ORD-000462,2024-04-07,2024-04-15,Same Day,CUST-00462,Customer 462,Home Office,Los Angeles,CA,United States,30129,APAC Market,South,PROD-000462,Technology,Phones,Product 462,664.17,4,0.16,404.24,13.98,Medium,25.46,-29.69742,38.83720
ORD-000463,2024-04-08,2024-04-15,Same Day,CUST-00463,Customer 463,Corporate,Phoenix,CA,United States,17791,US Market,Central,PROD-000463,Furniture,Tables,Product 463,497.80,2,0.20,440.46,46.24,Critical,5.22,-69.01130,129.16266
ORD-000464,2024-04-09,2024-04-19,Same Day,CUST-00464,Customer 464,Home Office,Chicago,AZ,United States,84625,US Market,Central,PROD-000464,Office Supplies,Bookcases,Product 464,274.92,6,0.33,97.79,17.68,Low,41.55,-75.39033,-110.45824
ORD-000465,2024-04-10,2024-04-12,First Class,CUST-00465,Customer 465,Corporate,Chicago,TX,United States,86836,APAC Market,East,PROD-000465,Furniture,Tables,Product 465,567.30,3,0.42,20.22,32.30,Medium,47.34,5.20003,86.20160
ORD-000466,2024-04-11,2024-04-14,Second Class,CUST-00466,Customer 466,Consumer,New York,TX,United States,99083,EU Market,East,PROD-000466,Office Supplies,Bookcases,Product 466,722.82,5,0.05,283.43,22.16,Low,34.92,75.51842,-163.44660
ORD-000467,2024-04-12,2024-04-20,Second Class,CUST-00467,Customer 467,Home Office,Chicago,NY,United States,66973,APAC Market,East,PROD-000467,Furniture,Binders,Product 467,267.23,1,0.02,275.47,13.20,High,33.21,-62.39113,58.80871
ORD-000468,2024-04-13,2024-04-16,Same Day,CUST-00468,Customer 468,Consumer,New York,TX,United States,79190,APAC Market,South,PROD-000468,Furniture,Chairs,Product 468,854.77,2,0.25,106.40,16.10,Low,15.92,40.11094,87.10677
ORD-000469,2024-04-14,2024-04-16,Second Class,CUST-00469,Customer 469,Home Office,Phoenix,TX,United States,49442,US Market,Central,PROD-000469,Furniture,Bookcases,Product 469,528.44,1,0.48,431.14,42.42,Medium,13.01,54.41785,-119.27119
ORD-000470,2024-04-15,2024-04-25,Second Class,CUST-00470,Customer 470,Corporate,New York,IL,United States,81993,US Market,East,PROD-000470,Office Supplies,Bookcases,Product 470,315.38,7,0.05,479.09,25.07,High,24.93,-8.98262,144.46486
ORD-000471,2024-04-16,2024-04-23,Second Class,CUST-00471,Customer 471,Home Office,Chicago,IL,United States,62236,EU Market,West,PROD-000471,Office Supplies,Binders,Product 471,67.13,4,0.31,430.70,35.22,Critical,33.86,71.92982,119.57795
ORD-000472,2024-04-17,2024-04-25,First Class,CUST-00472,Customer 472,Consumer,Chicago,NY,United States,21705,EU Market,East,PROD-000472,Office Supplies,Chairs,Product 472,980.29,6,0.17,144.92,42.48,Low,21.17,-41.15322,-65.11353
ORD-000473,2024-04-18,2024-04-20,Standard Class,CUST-00473,Customer 473,Home Office,Los Angeles,CA,United States,63160,EU Market,West,PROD-000473,Technology,Binders,Product 473,564.42,1,0.30,291.56,15.47,High,48.38,52.48335,-67.03527
ORD-000474,2024-04-19,2024-04-23,Standard Class,CUST-00474,Customer 474,Corporate,New York,AZ,United States,48348,US Market,West,PROD-000474,Furniture,Chairs,Product 474,588.16,4,0.11,-67.57,17.20,Medium,35.47,-66.62472,84.97218
ORD-000475,2024-04-20,2024-04-29,Standard Class,CUST-00475,Customer 475,Consumer,New York,TX,United States,46237,EU Market,East,PROD-000475,Technology,Bookcases,Product 475,246.30,8,0.40,69.93,24.88,Critical,34.31,11.09611,81.53656
ORD-000476,2024-04-21,2024-04-24,Same Day,CUST-00476,Customer 476,Corporate,Phoenix,AZ,United States,92543,US Market,South,PROD-000476,Technology,Phones,Product 476,444.81,8,0.18,459.96,44.63,Low,46.69,43.42624,101.01986
ORD-000477,2024-04-22,2024-04-23,Standard Class,CUST-00477,Customer 477,Consumer,Houston,CA,United States,16934,APAC Market,East,PROD-000477,Technology,Chairs,Product 477,403.27,8,0.50,3.18,10.31,Medium,27.74,-14.01988,82.51433
ORD-000478,2024-04-23,2024-04-25,Same Day,CUST-00478,Customer 478,Corporate,Houston,NY,United States,16304,EU Market,Central,PROD-000478,Office Supplies,Phones,Product 478,39.18,7,0.08,-66.41,15.76,High,46.17,74.19067,158.25712
ORD-000479,2024-04-24,2024-04-28,Same Day,CUST-00479,Customer 479,Home Office,Phoenix,AZ,United States,40923,APAC Market,Central,PROD-000479,Office Supplies,Chairs,Product 479,407.91,8,0.18,47.30,12.03,Critical,25.22,71.40585,6.56413
ORD-000480,2024-04-25,2024-04-30,First Class,CUST-00480,Customer 480,Home Office,Chicago,TX,United States,44264,US Market,West,PROD-000480,Office Supplies,Tables,Product 480,258.54,1,0.28,356.74,10.94,Medium,31.87,70.28792,40.39543
ORD-000481,2024-04-26,2024-04-27,Second Class,CUST-00481,Customer 481,Home Office,Chicago,CA,United States,65681,APAC Market,South,PROD-000481,Furniture,Binders,Product 481,182.11,9,0.28,-71.40,39.15,High,10.65,-6.72592,-109.20432
ORD-000482,2024-04-27,2024-05-07,Same Day,CUST-00482,Customer 482,Home Office,New York,AZ,United States,94536,APAC Market,Central,PROD-000482,Technology,Chairs,Product 482,798.12,7,0.47,484.31,47.99,Medium,5.06,-24.16634,-139.21804
ORD-000483,2024-04-28,2024-05-02,Second Class,CUST-00483,Customer 483,Consumer,Houston,AZ,United States,44315,US Market,South,PROD-000483,Furniture,Bookcases,Product 483,146.16,5,0.31,-48.91,17.65,Medium,35.35,74.03683,26.00265
ORD-000484,2024-04-29,2024-05-03,Same Day,CUST-00484,Customer 484,Consumer,Chicago,IL,United States,78718,EU Market,South,PROD-000484,Office Supplies,Bookcases,Product 484,897.08,3,0.21,185.59,34.34,High,22.05,-36.59956,-104.45002
ORD-000485,2024-04-30,2024-05-08,Same Day,CUST-00485,Customer 485,Corporate,Houston,AZ,United States,31565,EU Market,East,PROD-000485,Office Supplies,Tables,Product 485,287.81,3,0.25,121.47,9.89,High,44.64,-33.81374,-105.18095
ORD-000486,2024-05-01,2024-05-11,Second Class,CUST-00486,Customer 486,Corporate,New York,CA,United States,16612,EU Market,Central,PROD-000486,Office Supplies,Binders,Product 486,646.43,4,0.21,394.03,41.42,Medium,6.96,-47.17099,14.75146
ORD-000487,2024-05-02,2024-05-06,Standard Class,CUST-00487,Customer 487,Corporate,Phoenix,CA,United States,43677,APAC Market,East,PROD-000487,Office Supplies,Tables,Product 487,199.94,4,0.44,210.87,6.89,High,33.45,-26.63982,150.23769
ORD-000488,2024-05-03,2024-05-11,First Class,CUST-00488,Customer 488,Consumer,New York,AZ,United States,53668,APAC Market,East,PROD-000488,Furniture,Binders,Product 488,509.95,9,0.30,415.48,45.93,Low,24.23,0.73736,-74.21598
ORD-000489,2024-05-04,2024-05-13,First Class,CUST-00489,Customer 489,Home Office,Houston,TX,United States,88006,EU Market,Central,PROD-000489,Furniture,Bookcases,Product 489,41.65,5,0.25,211.13,29.59,Medium,30.51,50.21435,165.02036
ORD-000490,2024-05-05,2024-05-13,Standard Class,CUST-00490,Customer 490,Home Office,Los Angeles,TX,United States,95387,EU Market,South,PROD-000490,Technology,Chairs,Product 490,112.85,8,0.36,-77.65,37.16,High,12.03,51.20569,-61.08547
ORD-000491,2024-05-06,2024-05-16,First Class,CUST-00491,Customer 491,Home Office,Chicago,AZ,United States,26826,US Market,Central,PROD-000491,Technology,Chairs,Product 491,815.82,7,0.42,171.68,7.22,Low,45.08,-29.33292,169.15331
ORD-000492,2024-05-07,2024-05-10,Standard Class,CUST-00492,Customer 492,Corporate,Houston,CA,United States,98008,US Market,South,PROD-000492,Furniture,Bookcases,Product 492,165.16,5,0.03,496.81,41.18,Medium,26.42,17.97805,69.89055
ORD-000493,2024-05-08,2024-05-16,Same Day,CUST-00493,Customer 493,Corporate,Chicago,AZ,United States,92050,APAC Market,East,PROD-000493,Office Supplies,Bookcases,Product 493,918.98,6,0.34,134.72,44.67,Critical,47.98,27.07523,-4.98365
ORD-000494,2024-05-09,2024-05-13,Standard Class,CUST-00494,Customer 494,Home Office,Chicago,AZ,United States,70816,US Market,South,PROD-000494,Technology,Phones,Product 494,33.04,3,0.37,2.51,34.70,Low,5.33,65.66467,-169.81556
ORD-000495,2024-05-10,2024-05-17,Same Day,CUST-00495,Customer 495,Consumer,New York,NY,United States,76291,EU Market,East,PROD-000495,Technology,Binders,Product 495,811.31,4,0.27,297.19,9.30,Low,47.79,-82.44066,-58.18359
ORD-000496,2024-05-11,2024-05-17,First Class,CUST-00496,Customer 496,Home Office,Los Angeles,IL,United States,34657,EU Market,West,PROD-000496,Office Supplies,Chairs,Product 496,27.23,4,0.01,97.54,32.86,Low,39.23,-29.53242,150.12037
ORD-000497,2024-05-12,2024-05-15,Same Day,CUST-00497,Customer 497,Corporate,Los Angeles,CA,United States,99680,APAC Market,West,PROD-000497,Furniture,Phones,Product 497,659.83,5,0.23,401.82,47.79,Low,32.34,66.32976,118.68794
ORD-000498,2024-05-13,2024-05-22,Standard Class,CUST-00498,Customer 498,Corporate,Houston,CA,United States,76673,US Market,Central,PROD-000498,Technology,Phones,Product 498,518.35,5,0.07,370.86,6.29,Low,41.36,25.06104,140.90787
ORD-000499,2024-05-14,2024-05-19,Same Day,CUST-00499,Customer 499,Corporate,Houston,IL,United States,68920,APAC Market,East,PROD-000499,Office Supplies,Binders,Product 499,257.93,5,0.18,339.79,26.82,Medium,29.76,-77.19400,39.41038
ORD-000500,2024-05-15,2024-05-22,Same Day,CUST-00500,Customer 500,Consumer,Houston,CA,United States,89537,APAC Market,West,PROD-000500,Technology,Binders,Product 500,553.83,6,0.45,-54.02,9.39,Critical,21.81,-75.82386,83.48394
ORD-000501,2024-05-16,2024-05-18,Same Day,CUST-00501,Customer 501,Home Office,Houston,TX,United States,57483,EU Market,West,PROD-000501,Technology,Tables,Product 501,886.26,9,0.44,87.38,6.03,Low,5.56,53.96359,-96.21261
ORD-000502,2024-05-17,2024-05-26,Second Class,CUST-00502,Customer 502,Home Office,New York,CA,United States,75698,US Market,South,PROD-000502,Technology,Tables,Product 502,716.31,3,0.07,486.44,49.81,Critical,42.96,-9.53375,8.21475
ORD-000503,2024-05-18,2024-05-21,Second Class,CUST-00503,Customer 503,Corporate,Los Angeles,IL,United States,96942,APAC Market,Central,PROD-000503,Office Supplies,Binders,Product 503,872.22,2,0.07,210.80,23.19,Critical,13.92,-85.85658,-2.64822
ORD-000504,2024-05-19,2024-05-25,Standard Class,CUST-00504,Customer 504,Home Office,Phoenix,IL,United States,58996,APAC Market,Central,PROD-000504,Furniture,Phones,Product 504,422.05,9,0.03,332.35,30.78,Medium,15.13,-10.76957,1.21606
ORD-000505,2024-05-20,2024-05-27,First Class,CUST-00505,Customer 505,Home Office,Los Angeles,IL,United States,58151,APAC Market,South,PROD-000505,Office Supplies,Phones,Product 505,136.36,3,0.33,178.16,44.59,High,48.59,-14.96331,-8.69609
ORD-000506,2024-05-21,2024-05-24,First Class,CUST-00506,Customer 506,Consumer,Phoenix,NY,United States,95782,EU Market,West,PROD-000506,Office Supplies,Binders,Product 506,456.19,2,0.47,152.97,36.92,Medium,33.27,-73.02917,-80.26789
ORD-000507,2024-05-22,2024-05-25,Standard Class,CUST-00507,Customer 507,Corporate,Chicago,CA,United States,61286,APAC Market,Central,PROD-000507,Furniture,Phones,Product 507,910.46,1,0.18,-2.18,17.20,Critical,11.71,52.29742,30.68808
ORD-000508,2024-05-23,2024-05-31,Second Class,CUST-00508,Customer 508,Corporate,New York,NY,United States,99246,APAC Market,South,PROD-000508,Office Supplies,Chairs,Product 508,27.65,2,0.13,-91.54,22.14,Low,24.55,-14.45378,-131.79357
ORD-000509,2024-05-24,2024-05-27,Second Class,CUST-00509,Customer 509,Consumer,Houston,AZ,United States,36626,APAC Market,South,PROD-000509,Furniture,Chairs,Product 509,594.41,3,0.11,246.27,45.50,Medium,5.22,-55.12280,-43.88876
ORD-000510,2024-05-25,2024-05-30,First Class,CUST-00510,Customer 510,Home Office,New York,NY,United States,56646,APAC Market,West,PROD-000510,Office Supplies,Phones,Product 510,55.05,2,0.12,451.93,21.56,High,20.16,-29.59280,64.04731
ORD-000511,2024-05-26,2024-05-29,Same Day,CUST-00511,Customer 511,Corporate,Chicago,TX,United States,27933,APAC Market,Central,PROD-000511,Furniture,Tables,Product 511,560.81,3,0.37,308.97,36.49,Medium,27.89,-31.56838,-68.71176
ORD-000512,2024-05-27,2024-06-02,Second Class,CUST-00512,Customer 512,Corporate,Los Angeles,CA,United States,35152,EU Market,Central,PROD-000512,Office Supplies,Tables,Product 512,800.63,2,0.13,381.04,30.97,Critical,19.88,-40.82621,-78.57438
ORD-000513,2024-05-28,2024-06-01,Same Day,CUST-00513,Customer 513,Home Office,New York,AZ,United States,38132,EU Market,South,PROD-000513,Furniture,Chairs,Product 513,459.83,9,0.44,290.24,35.28,High,31.68,-61.21645,-43.03980
ORD-000514,2024-05-29,2024-06-04,First Class,CUST-00514,Customer 514,Corporate,New York,CA,United States,78152,US Market,East,PROD-000514,Office Supplies,Tables,Product 514,44.51,3,0.32,160.96,39.67,Medium,27.44,53.31718,-145.34309
ORD-000515,2024-05-30,2024-06-04,First Class,CUST-00515,Customer 515,Home Office,Los Angeles,TX,United States,99942,APAC Market,West,PROD-000515,Technology,Binders,Product 515,213.94,4,0.25,474.86,37.45,Low,41.05,78.27701,-83.99769
ORD-000516,2024-05-31,2024-06-07,Standard Class,CUST-00516,Customer 516,Home Office,Chicago,AZ,United States,68644,EU Market,West,PROD-000516,Office Supplies,Tables,Product 516,597.12,4,0.04,18.85,19.81,Medium,5.97,-69.82547,169.85250
ORD-000517,2024-06-01,2024-06-10,Same Day,CUST-00517,Customer 517,Consumer,Chicago,NY,United States,76448,EU Market,Central,PROD-000517,Furniture,Chairs,Product 517,576.69,6,0.47,-30.12,36.46,Critical,0.30,63.81225,142.66770
ORD-000518,2024-06-02,2024-06-03,First Class,CUST-00518,Customer 518,Home Office,Houston,NY,United States,57401,EU Market,South,PROD-000518,Technology,Tables,Product 518,545.31,6,0.09,66.06,22.31,Medium,23.74,80.75779,-147.26058
ORD-000519,2024-06-03,2024-06-11,Second Class,CUST-00519,Customer 519,Home Office,Chicago,TX,United States,30913,APAC Market,East,PROD-000519,Furniture,Tables,Product 519,430.02,3,0.40,-90.33,12.03,Critical,32.01,36.37355,-48.11984
ORD-000520,2024-06-04,2024-06-14,First Class,CUST-00520,Customer 520,Home Office,Phoenix,NY,United States,62187,APAC Market,West,PROD-000520,Office Supplies,Phones,Product 520,302.30,1,0.19,-12.68,15.14,Low,8.82,-11.82066,118.13590
ORD-000521,2024-06-05,2024-06-10,Second Class,CUST-00521,Customer 521,Consumer,Houston,NY,United States,55456,APAC Market,Central,PROD-000521,Furniture,Tables,Product 521,888.14,2,0.09,-34.34,27.52,Medium,30.20,67.96676,106.39345
ORD-000522,2024-06-06,2024-06-15,Standard Class,CUST-00522,Customer 522,Corporate,Houston,TX,United States,43106,US Market,South,PROD-000522,Furniture,Binders,Product 522,365.72,3,0.17,278.96,27.55,High,40.36,-84.06599,-133.05829
ORD-000523,2024-06-07,2024-06-15,Same Day,CUST-00523,Customer 523,Home Office,Chicago,TX,United States,73223,US Market,West,PROD-000523,Furniture,Tables,Product 523,897.12,7,0.03,121.12,31.96,Low,26.13,-47.84462,27.70329
ORD-000524,2024-06-08,2024-06-09,Standard Class,CUST-00524,Customer 524,Corporate,New York,CA,United States,80470,EU Market,West,PROD-000524,Technology,Phones,Product 524,79.81,3,0.15,-13.01,11.45,Medium,22.44,-19.76370,152.19962
ORD-000525,2024-06-09,2024-06-16,Standard Class,CUST-00525,Customer 525,Consumer,Los Angeles,AZ,United States,76891,APAC Market,South,PROD-000525,Furniture,Tables,Product 525,458.34,6,0.04,216.60,6.95,Medium,2.68,-28.03367,171.18391
ORD-000526,2024-06-10,2024-06-11,Second Class,CUST-00526,Customer 526,Consumer,Los Angeles,CA,United States,91894,EU Market,West,PROD-000526,Furniture,Tables,Product 526,610.95,3,0.20,442.57,31.09,Critical,41.43,88.16621,137.47025
ORD-000527,2024-06-11,2024-06-14,Same Day,CUST-00527,Customer 527,Consumer,Houston,CA,United States,94619,EU Market,East,PROD-000527,Technology,Tables,Product 527,642.05,5,0.24,67.09,18.36,Low,4.19,56.03689,-149.50186
ORD-000528,2024-06-12,2024-06-17,Same Day,CUST-00528,Customer 528,Corporate,Los Angeles,AZ,United States,78314,EU Market,South,PROD-000528,Office Supplies,Phones,Product 528,172.06,1,0.00,-97.26,16.66,Critical,19.31,17.13719,57.22662
ORD-000529,2024-06-13,2024-06-14,Second Class,CUST-00529,Customer 529,Consumer,Phoenix,CA,United States,98210,EU Market,Central,PROD-000529,Technology,Tables,Product 529,666.83,1,0.20,-67.42,37.33,Medium,24.04,56.76199,-12.49721
ORD-000530,2024-06-14,2024-06-18,First Class,CUST-00530,Customer 530,Home Office,Los Angeles,CA,United States,63873,EU Market,West,PROD-000530,Technology,Binders,Product 530,924.29,2,0.01,148.05,26.13,Medium,15.99,11.34485,137.12992
ORD-000531,2024-06-15,2024-06-22,First Class,CUST-00531,Customer 531,Consumer,Chicago,NY,United States,56218,APAC Market,East,PROD-000531,Furniture,Phones,Product 531,441.18,4,0.31,382.90,19.80,High,20.27,78.20797,161.36311
ORD-000532,2024-06-16,2024-06-20,First Class,CUST-00532,Customer 532,Home Office,Chicago,TX,United States,23737,US Market,East,PROD-000532,Furniture,Chairs,Product 532,111.54,6,0.17,370.77,15.78,High,43.26,39.11955,-113.06512
ORD-000533,2024-06-17,2024-06-24,Standard Class,CUST-00533,Customer 533,Home Office,Houston,TX,United States,54894,EU Market,East,PROD-000533,Office Supplies,Phones,Product 533,167.46,8,0.31,337.88,16.60,Low,24.30,-53.92002,147.25603
ORD-000534,2024-06-18,2024-06-24,Same Day,CUST-00534,Customer 534,Consumer,Chicago,CA,United States,87275,APAC Market,South,PROD-000534,Furniture,Bookcases,Product 534,806.13,3,0.14,396.17,40.74,Critical,49.30,39.79443,-116.44494
ORD-000535,2024-06-19,2024-06-23,First Class,CUST-00535,Customer 535,Home Office,Chicago,CA,United States,37004,EU Market,West,PROD-000535,Office Supplies,Binders,Product 535,784.34,9,0.45,248.25,44.67,High,44.82,-14.47791,-153.14444
ORD-000536,2024-06-20,2024-06-26,Second Class,CUST-00536,Customer 536,Corporate,Chicago,IL,United States,69407,US Market,Central,PROD-000536,Furniture,Tables,Product 536,745.88,4,0.06,338.94,34.71,Critical,26.87,69.67278,27.78347
ORD-000537,2024-06-21,2024-06-29,Standard Class,CUST-00537,Customer 537,Home Office,Chicago,CA,United States,10564,US Market,Central,PROD-000537,Office Supplies,Phones,Product 537,926.13,7,0.00,282.00,44.30,Critical,25.61,37.51133,28.85832
ORD-000538,2024-06-22,2024-06-27,First Class,CUST-00538,Customer 538,Consumer,Chicago,AZ,United States,34754,US Market,West,PROD-000538,Office Supplies,Tables,Product 538,614.89,6,0.42,113.37,24.29,Medium,2.14,-9.63685,-5.27166
ORD-000539,2024-06-23,2024-06-26,Same Day,CUST-00539,Customer 539,Corporate,Phoenix,IL,United States,35040,APAC Market,South,PROD-000539,Furniture,Tables,Product 539,610.44,9,0.09,126.88,9.27,Medium,25.41,-7.33780,-9.65071
ORD-000540,2024-06-24,2024-06-28,First Class,CUST-00540,Customer 540,Home Office,New York,NY,United States,40706,APAC Market,West,PROD-000540,Technology,Phones,Product 540,169.95,6,0.09,433.21,14.87,Critical,6.79,-52.86590,-37.27521
ORD-000541,2024-06-25,2024-06-28,Standard Class,CUST-00541,Customer 541,Home Office,New York,AZ,United States,34417,EU Market,South,PROD-000541,Office Supplies,Bookcases,Product 541,287.85,4,0.25,352.42,32.00,Low,30.61,-61.97040,-75.82257
ORD-000542,2024-06-26,2024-07-01,First Class,CUST-00542,Customer 542,Home Office,Los Angeles,IL,United States,79443,APAC Market,East,PROD-000542,Technology,Bookcases,Product 542,203.74,3,0.32,-19.99,34.80,High,30.88,44.57441,-6.01475
ORD-000543,2024-06-27,2024-06-30,Second Class,CUST-00543,Customer 543,Home Office,Los Angeles,AZ,United States,66147,US Market,South,PROD-000543,Technology,Bookcases,Product 543,688.78,2,0.09,294.51,45.92,Medium,27.83,2.69465,-77.81307
ORD-000544,2024-06-28,2024-06-29,First Class,CUST-00544,Customer 544,Corporate,Phoenix,NY,United States,91777,US Market,South,PROD-000544,Furniture,Phones,Product 544,855.09,4,0.06,48.98,22.04,Medium,49.68,-42.15810,-63.65531
ORD-000545,2024-06-29,2024-07-04,Standard Class,CUST-00545,Customer 545,Corporate,New York,NY,United States,14701,APAC Market,South,PROD-000545,Office Supplies,Tables,Product 545,795.20,3,0.21,-59.59,18.40,Medium,17.07,60.30695,60.73160
ORD-000546,2024-06-30,2024-07-03,Second Class,CUST-00546,Customer 546,Consumer,Chicago,TX,United States,96370,APAC Market,Central,PROD-000546,Technology,Chairs,Product 546,859.19,4,0.37,143.22,20.58,Critical,17.59,-7.17927,-138.94686
ORD-000547,2024-07-01,2024-07-11,First Class,CUST-00547,Customer 547,Corporate,Phoenix,TX,United States,28536,APAC Market,South,PROD-000547,Technology,Bookcases,Product 547,964.70,8,0.11,172.09,31.54,Medium,35.40,-0.82743,-171.88434
ORD-000548,2024-07-02,2024-07-05,Second Class,CUST-00548,Customer 548,Corporate,Chicago,AZ,United States,77126,EU Market,South,PROD-000548,Office Supplies,Phones,Product 548,90.53,7,0.14,361.21,34.18,High,48.12,21.82141,-103.29083
ORD-000549,2024-07-03,2024-07-10,Second Class,CUST-00549,Customer 549,Corporate,Phoenix,NY,United States,12188,APAC Market,South,PROD-000549,Technology,Binders,Product 549,676.10,6,0.28,247.51,5.83,Critical,32.03,34.81208,-58.69577
ORD-000550,2024-07-04,2024-07-13,Standard Class,CUST-00550,Customer 550,Corporate,New York,NY,United States,53900,APAC Market,West,PROD-000550,Furniture,Chairs,Product 550,561.92,7,0.11,-28.62,7.32,Medium,49.28,-86.14978,-107.72451
ORD-000551,2024-07-05,2024-07-13,Standard Class,CUST-00551,Customer 551,Consumer,Los Angeles,TX,United States,60929,US Market,Central,PROD-000551,Technology,Chairs,Product 551,942.92,2,0.43,1.29,10.05,Low,44.99,-12.87432,122.40908
ORD-000552,2024-07-06,2024-07-14,Second Class,CUST-00552,Customer 552,Consumer,Phoenix,CA,United States,52516,EU Market,East,PROD-000552,Furniture,Binders,Product 552,473.36,8,0.35,90.25,43.81,Medium,0.84,22.30928,-61.03715
ORD-000553,2024-07-07,2024-07-10,Second Class,CUST-00553,Customer 553,Consumer,Los Angeles,CA,United States,78919,APAC Market,East,PROD-000553,Office Supplies,Bookcases,Product 553,839.44,6,0.29,473.83,26.95,Low,5.58,49.41192,-41.82070
ORD-000554,2024-07-08,2024-07-13,First Class,CUST-00554,Customer 554,Corporate,Phoenix,NY,United States,22156,EU Market,West,PROD-000554,Technology,Chairs,Product 554,906.83,1,0.36,59.98,6.33,High,37.67,77.19013,-103.97643
